#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s09a0030v01,1.18326,1.31226,320,p>i,3,ejective,labial,i,initial,s09,question,new,5.2366,-0.4664,-5.6852,1.682,10.2495,15.2682,4.0022,3.2248,-2.9062,-10.6627,-14.0956,-15.5678,-7.6298,3.6149,7.0437,8.1158,6.9492,10.783,6.8206,-1.9907,-2.4859,4.2676,3.9928,4.5949
geo020s09a0030v02,1.091401,1.220401,321,p>i,3,ejective,labial,i,initial,s09,answer,echo,-2.6591,2.3483,8.4475,8.335,1.6357,-2.4199,-6.6158,-3.2137,-4.7049,-1.9853,9.6345,12.2727,11.4939,16.6849,1.1918,-0.831800000000001,-11.4589,-14.6275,-10.3891,-10.592,-11.3858,-3.5623,3.4956,4.844
geo020s09a0033v02,1.189858,1.318858,322,k>a,3,ejective,velar,a,initial,s09,answer,new,2.2995,-1.5467,-2.5471,-6.5862,-1.6291,-0.835700000000001,-1.2945,0.559200000000001,1.4345,1.2346,-2.8803,0.0332999999999988,2.4168,4.1096,-4.4338,1.307,0.129299999999999,5.7399,3.218,10.6835,2.3914,5.0713,6.7478,2.8564
geo020s09a0034v01,1.133547,1.262547,323,k>a,3,ejective,velar,a,initial,s09,question,new,1.1279,-3.9345,-15.9345,18.7974,9.6304,24.1172,-8.9947,1.1452,3.7389,5.3036,6.5363,-0.237400000000001,-3.134,-27.7371,-21.6767,-5.6343,0.6904,0.616700000000002,-17.2388,2.7399,9.5957,13.5383,47.8195,21.2217
geo020s09a0034v02,0.658239,0.787239,324,k>a,3,ejective,velar,a,initial,s09,answer,echo,-1.6699,-2.2279,-0.6021,-3.3646,-3.6555,-3.5244,-4.2418,-4.307,3.3081,5.3287,5.6131,10.0621,9.8309,6.551,-22.3057,16.3337,-2.3798,-13.6008,-10.4466,-6.3468,7.4827,7.7739,-0.8776,-0.4079
geo020s09a0039v01,1.193509,1.322509,326,k>a,3,ejective,velar,a,initial,s09,question,new,7.5982,2.5254,2.503,1.8028,-2.0971,-2.4408,-2.2175,-0.2208,2.1635,0.8895,-4.0223,0.2264,2.6659,0.5264,2.1988,3.8459,5.1048,0.0272000000000006,0.399899999999999,-1.1678,0.3917,-4.2539,-6.8625,-0.7697
geo020s09a0041v02,1.132336,1.261336,327,t>e,3,ejective,coronal,e,initial,s09,answer,new,-42.4156,48.033,60.5158,-9.2456,-4.4224,-26.165,-33.2736,19.6665,-13.5709,-11.3956,-25.0575,10.8911,-1.79819999999999,-11.5175,73.054,38.7485,21.3707,-4.15949999999999,-18.3149,-29.2199,-31.8872,-26.7534,-15.1676,3.0681
geo020s09a0042v01,1.339153,1.468153,328,t>e,3,ejective,coronal,e,initial,s09,question,new,-1.8653,0.9812,1.0087,0.9212,0.486,1.0378,0.7341,1.352,2.2334,3.5213,-0.2465,-1.1278,-1.5877,3.4406,1.5542,1.7546,-4.2716,-0.4929,-1.1445,1.9577,-0.0907,-0.3768,-4.366,-6.4575
geo020s09a0042v02,0.789841,0.918841,329,t>e,3,ejective,coronal,e,initial,s09,answer,echo,-2.8933,-3.1649,-7.0985,-5.907,-9.3874,-2.8294,0.159700000000001,4.2765,7.3199,12.8254,4.9459,-0.682400000000001,-3.2459,-6.3535,-3.6073,-1.7745,-0.4879,-0.5068,-2.2856,-1.5767,-0.916799999999999,3.4722,3.4322,1.9873
geo020s09a0047v01,0.946911,1.075911,331,k>a,2,ejective,velar,a,initial,s09,question,new,1.0633,-0.5714,0.3649,-0.0225,-4.2857,0.648000000000001,0.0270999999999999,3.5068,2.5851,-2.5792,0.2667,2.8696,1.9854,2.3762,1.1806,1.3439,1.5089,-1.755,-3.8879,-0.2202,3.9197,-0.2579,0.8159,1.0662
geo020s09a0047v02,0.961158,1.090158,332,t>a,2,ejective,coronal,a,initial,s09,answer,new,-8.6484,8.3566,17.9459,5.7023,-10.0651,-16.6651,-10.4584,-1.2053,-1.5927,12.7231,6.6624,7.2989,2.1395,1.9173,-0.1345,-2.3881,0.6543,4.1321,3.4789,-1.2631,-8.5096,-5.9935,-5.2449,-0.629
geo020s09a0048v01,0.949524,1.078524,333,t>a,2,ejective,coronal,a,initial,s09,question,new,4.3617,1.5786,-4.9935,-2.2683,-5.9943,-3.9213,-5.5292,-2.4564,0.952399999999999,0.220000000000001,2.5183,9.3167,7.6631,9.3734,9.5872,0.7956,5.2541,0.581200000000003,-5.0301,-2.3296,1.581,-7.7694,-17.4755,-15.7218
geo020s09a0048v02,1.065705,1.194705,334,t>a,2,ejective,coronal,a,initial,s09,answer,echo,0.2325,3.3557,2.5789,-0.7286,-2.0217,-2.3838,-1.6058,-4.549,-2.2574,2.4825,3.143,4.2785,-0.7901,-1.1773,-0.3772,-4.3846,-5.5103,-5.4625,-1.1922,6.8815,7.0329,6.1149,-4.5776,-10.2622
geo020s09a0049v01,0.873236,1.002236,335,t>e,2,ejective,coronal,e,initial,s09,question,new,-3.2259,7.0976,9.7064,-4.5884,-2.7667,2.9028,6.3561,3.4012,11.6621,13.5577,-1.9745,-17.3523,-12.3928,-4.7389,-5.4545,2.0397,-6.4237,0.6448,0.1827,7.8628,-0.4998,1.655,2.8933,9.8207
geo020s09a0055v01,1.133754,1.262754,336,t>o,2,ejective,coronal,o,initial,s09,question,new,15.8274,-6.5715,-17.4144,36.9002,-30.1398,-69.6503,11.0445,-78.9746,29.515,39.5184,-13.1121,-25.47,-5.6449,38.4259,1.2838,13.5642,-13.8016,27.4976,11.9134,-19.193,-17.1273,19.0184,13.549,-19.5153
geo020s09a0055v02,0.860818,0.989818,337,ko,3,pulmonic,velar,o,initial,s09,answer,new,-3.4926,2.8747,1.1687,1.4323,5.7354,3.9793,2.3981,2.1432,4.8946,3.6055,-1.1595,-5.7607,-7.201,-0.9108,-0.5466,-0.3037,5.0339,3.2668,2.8872,1.5604,1.5745,2.1595,0.394600000000001,-4.0611
geo020s09a0056v01,0.925289,1.054289,338,ko,3,pulmonic,velar,o,initial,s09,question,new,12.926,6.5699,-7.9488,-14.3025,10.342,16.6128,3.2333,-7.8779,-2.8963,-1.3375,1.4097,-0.9165,1.8766,-6.7682,-11.9738,-2.29,-1.6504,3.3182,9.2199,4.9216,5.6012,1.812,-8.8738,-2.4698
geo020s09a0056v02,0.771443,0.900443,339,ko,3,pulmonic,velar,o,initial,s09,answer,echo,-1.45,0.188000000000001,-4.4787,0.6105,1.3976,1.2668,-0.652699999999999,2.9509,-0.4716,-1.0819,0.6142,-1.0232,5.8246,1.9114,3.0093,1.45,1.9003,0.7062,-3.7652,0.3301,0.1835,-0.3016,0.4434,-0.8356
geo020s09a0057v01,1.673613,1.802613,340,p>a,2,ejective,labial,a,initial,s09,question,new,2.2633,-1.0831,2.4421,1.1841,-4.1348,-4.5305,-5.3177,-7.2783,-5.6339,-4.7419,-1.6129,-0.431100000000001,5.6915,0.8917,7.0797,3.2749,-1.1682,1.9451,2.3103,12.7734,14.7655,7.79960000000001,1.9487,-4.8709
geo020s09a0059v01,1.239282,1.368282,341,p>a,3,ejective,labial,a,initial,s09,question,new,-18.4586,-14.3249,-24.789,-28.8072,-19.7367,-24.6557,-19.3303,-3.27799999999999,-3.07740000000001,9.24550000000001,12.8562,21.0667,16.682,19.2091,16.3387,6.3197,-4.4789,3.0752,-7.2688,4.8724,2.0772,3.4776,-1.4552,-9.1595
geo020s09a0062v01,0.717105,0.846105,345,t>a,3,ejective,coronal,a,initial,s09,question,new,0.3125,7.3774,6.1608,3.1165,6.5748,0.562900000000001,-3.1933,-20.8534,-16.1237,10.9726,23.497,-3.2423,2.2473,-6.6503,-10.0438,-8.3253,-5.8468,-7.8544,8.7551,8.0313,9.8817,9.4451,3.2912,-176.3493
geo020s09a0062v02,0.874383,1.003383,346,t>a,3,ejective,coronal,a,initial,s09,answer,echo,-4.3732,3.2811,5.6465,3.4041,0.9324,1.071,1.0047,0.5904,-0.254099999999999,1.7998,1.8664,-1.6279,-8.1362,-10.8784,-5.0241,-2.8653,-1.0496,1.6543,5.6663,6.0074,3.3226,4.8778,6.4704,3.4618
geo020s09a0063v01,0.959369,1.088369,347,p>i,2,ejective,labial,i,initial,s09,question,new,-1.1421,-1.4714,-8.9146,-4.3922,-4.2502,3.6933,0.6538,-2.2296,1.2408,3.82,5.578,0.2849,1.2238,-1.6234,4.7195,1.2305,1.5483,0.2641,-1.8054,-3.9531,-1.399,-7.8578,-4.6753,0.2936
geo020s09a0063v02,0.665975,0.794975,348,p>a,3,ejective,labial,a,initial,s09,answer,new,-3.5286,-0.7371,1.505,-6.0663,-2.6054,1.0687,3.8453,-0.6064,-3.3014,-1.2127,-2.9506,-1.1118,-3.2867,6.2066,9.2449,29.9567,-46.2435,-4.805,-3.2476,-14.2184,-2.4952,17.4001,14.7546,12.2103
geo020s09a0064v01,1.277213,1.406213,349,p>a,3,ejective,labial,a,initial,s09,question,new,-1.9589,0.3251,2.4063,-0.5191,1.744,2.1683,0.6144,-4.6632,-3.8716,-0.1209,-2.1895,-3.4445,-0.496700000000001,3.846,4.7434,5.5794,2.793,4.028,-0.418100000000001,-2.9259,-2.8844,-3.101,-1.3486,-1.273
geo020s09a0064v02,0.58898,0.71798,350,p>a,3,ejective,labial,a,initial,s09,answer,echo,0.8024,-4.5083,-5.3721,-0.7745,0.962599999999998,-3.5495,-23.2627,32.1114,17.9769,5.0817,-7.8297,-6.2359,5.5944,-67.3215,37.6368,34.1737,15.7935,18.4025,-53.8829,29.4218,-11.4053,-8.259,-0.7327,5.0737
geo020s09a0065v01,0.648714,0.777714,351,k>a,2,ejective,velar,a,initial,s09,question,new,-5.7731,1.4945,-4.7325,-5.3158,6.7056,10.0283,-8.5629,1.7012,-5.8281,-7.6585,-13.8263,11.6931,-11.2607,0.713799999999999,-14.197,5.0917,4.0084,-5.4272,2.758,19.9314,23.4784,6.8382,-0.315799999999999,1.9348
geo020s09a0067v01,0.979398,1.108398,352,k>e,3,ejective,velar,e,initial,s09,question,new,-1.3505,4.9918,1.1635,-1.5384,-3.4702,-4.8397,-6.4732,-6.588,5.4288,12.3461,5.5584,-3.3678,0.5598,-4.7762,2.289,-0.0960000000000001,-3.803,-16.536,11.6514,13.7346,2.5028,13.8822,1.7877,-20.7949
geo020s09a0067v02,0.741245,0.870245,353,p>a,3,ejective,labial,a,initial,s09,answer,new,2.4674,4.2027,-4.0533,-3.4478,-1.077,1.5299,-3.9131,-3.7433,-3.7382,-3.1246,-6.453,-5.1994,0.683600000000002,3.3373,2.8204,9.0563,7.8409,9.8953,4.0809,5.0649,1.0796,0.831299999999999,0.861000000000001,1.5663
geo020s09a0068v01,0.883148,1.012148,354,p>a,3,ejective,labial,a,initial,s09,question,new,6.5511,8.2988,4.9731,1.0535,3.8879,2.5494,4.5808,-5.4165,-4.4419,-5.8023,0.8314,-7.5113,-0.6917,1.5859,4.4257,-3.6663,-5.8459,-3.6593,6.4224,2.8686,-2.6185,-3.945,0.731499999999999,1.742
geo020s09a0068v02,0.782155,0.911155,355,p>a,3,ejective,labial,a,initial,s09,answer,echo,-6.4765,-4.2094,0.218900000000001,2.9122,0.6204,-1.3789,0.5822,2.2967,1.3443,-0.3578,-10.0632,6.1053,22.5679,-98.2109,91.0303,33.7664,-38.6912,37.3016,-80.5445,21.9696,104.8672,-199.0284,151.5471,11.7663
geo020s09a0069v02,0.97311,1.10211,356,p>a,2,ejective,labial,a,initial,s09,answer,new,2.8016,4.3855,3.3331,-2.7753,-1.1018,1.5442,2.6951,0.56,3.9971,0.1763,-2.2716,-5.7517,0.6865,3.2307,1.3428,0.1178,0.2758,1.0053,-1.0928,-3.4802,-0.3539,-2.0617,-7.0231,-4.7015
geo020s09a0070v01,1.128197,1.257197,357,p>a,2,ejective,labial,a,initial,s09,question,new,-7.8099,-7.2612,-3.4545,3.5011,14.1469,8.2456,-0.6548,-8.4318,-4.8835,-1.5944,2.4035,3.0275,-1.009,-1.6204,2.445,3.0608,-1.5609,-8.3323,1.1907,2.648,5.8746,-0.8598,-1.6993,-3.6612
geo020s09a0070v02,0.69482,0.82382,358,p>a,2,ejective,labial,a,initial,s09,answer,echo,0.4277,-0.3698,0.6249,1.9789,-3.0435,-5.0092,-0.1052,-0.8006,-0.2372,-3.7914,1.6714,2.4588,5.0631,0.9984,4.1541,6.8051,-0.3933,-5.1799,-6.1814,-1.6299,-0.2945,-2.2633,4.2106,5.3005
geo020s09a0071v01,1.031723,1.160723,359,k>e,2,ejective,velar,e,initial,s09,question,new,18.0093,88.8828,38.2347,-17.2782,-4.5593,4.8002,-21.4106,12.1347,9.435,-1.0413,-7.4823,10.1107,10.6912,-0.289900000000003,-4.2281,-8.5007,0.788599999999999,-5.7585,-3.7831,-7.4012,-0.4246,5.3313,3.9003,0.6659
geo020s09a0073v01,1.080791,1.209791,360,po,2,pulmonic,labial,o,initial,s09,question,new,-0.5736,-3.0152,-9.5618,-19.8904,0.179099999999998,-15.157,8.92509999999999,44.6476,29.2418,25.0603,14.7189,-12.3497,-21.8664,-6.60619999999999,-27.3065,-27.1455,-24.0111,-26.6039,-15.7736,22.1843,11.6596,-41.8014,59.0684,61.1754
geo020s09a0075v02,0.713492,0.842492,361,k>a,3,ejective,velar,a,initial,s09,answer,new,-1.9249,1.5907,2.3885,4.0921,2.3252,0.6314,1.8085,-0.194,-3.8514,-3.1929,3.5615,1.7653,-5.0579,-3.0638,1.0819,2.4199,1.9089,-0.4477,3.9416,1.3909,-0.3136,-3.7995,5e-04,8.3957
geo020s09a0076v01,1.559253,1.688253,362,k>a,3,ejective,velar,a,initial,s09,question,new,-6.4931,2.5314,11.2238,12.3378,-12.0145,-1.3561,5.5277,16.8647,6.7309,-2.9306,-14.3164,-6.3517,-2.9105,-2.0323,-1.1346,0.2808,-7.3602,-0.806000000000001,-5.3359,1.0139,-0.6023,-2.1139,3.3038,5.305
geo020s09a0076v02,0.655873,0.784873,363,k>a,3,ejective,velar,a,initial,s09,answer,echo,-5.2154,-2.4717,-4.8016,-0.2054,-3.038,3.7673,-1.0186,3.235,2.1381,-4.0011,-6.1823,-0.147200000000001,-0.1425,-1.1686,-8.9312,-5.8562,-6.7351,5.5627,12.7842,14.9834,19.1653,1.0536,-9.2627,-6.0345
geo020s09a0078v01,1.119999,1.248999,364,k>a,3,ejective,velar,a,initial,s09,question,new,-0.962999999999999,5.5971,-0.8354,-6.0562,1.6141,3.8298,1.0173,-6.2028,-9.0461,-13.5837,-6.4249,-1.002,1.5591,-0.4739,-0.450899999999997,7.8731,3.6393,0.142799999999999,1.9021,2.6804,6.7423,3.4872,2.9541,-1.6802
geo020s09a0078v02,0.712511,0.841511,365,k>a,3,ejective,velar,a,initial,s09,answer,echo,-0.8101,2.7419,-9.7326,-9.0366,10.3121,2.2613,-14.7432,2.4457,16.6622,3.0611,-1.2569,6.4171,-3.0666,-2.0373,-2.6341,1.7343,-7.952,-18.1333,-14.7078,-4.8016,7.5477,19.0988,16.2908,5.5886
geo020s09a0081v01,1.135336,1.264336,369,to,2,pulmonic,coronal,o,initial,s09,question,new,-1.4873,-6.2446,-2.1619,-2.5038,-3.8317,-0.954000000000001,4.6218,3.6023,-0.966200000000001,-0.561599999999999,1.8643,3.3448,3.2252,0.2264,-0.6635,-0.2578,3.3974,0.6932,-1.0464,-4.0485,-4.8619,-3.12,0.2394,-2.7842
geo020s09a0081v02,0.688793,0.817793,370,p>a,3,ejective,labial,a,initial,s09,answer,new,0.7694,-0.735,1.2678,-3.8776,1.0646,-1.2564,2.9346,0.892,0.1706,1.927,4.6868,5.7774,-1.3188,-0.3467,-3.3055,-3.3504,-5.3587,-3.2845,0.8595,1.0246,3.4364,2.2563,3.1019,4.8832
geo020s09a0082v01,1.15253,1.28153,371,p>a,3,ejective,labial,a,initial,s09,question,new,-0.2209,2.2018,2.7034,2.3169,1.1586,2.7186,-0.5995,1.8524,-1.7228,-5.7006,-4.121,0.9306,2.068,-0.7732,0.3926,1.5872,5.4255,-2.2303,5.7314,4.2673,1.444,-1.0633,-7.9794,10.4295
geo020s09a0082v02,0.694431,0.823431,372,p>a,3,ejective,labial,a,initial,s09,answer,echo,-3.5629,-7.4649,-5.783,2.1768,15.3524,12.8448,5.5203,-9.0948,-13.4848,-4.61,-1.9455,3.8197,2.6745,-1.1125,0.4823,3.137,3.2344,1.1729,6.1601,1.5173,-2.5225,-3.4229,-2.6052,-0.8868
geo020s09a0083v02,0.791107,0.920107,373,pa,2,pulmonic,labial,a,initial,s09,answer,new,0.3274,-2.3826,-4.7947,1.0898,-0.374099999999999,4.3707,2.9557,10.6274,-0.41,-0.7197,-4.7072,-2.4046,-3.6085,-4.0794,-4.5203,2.316,1.3651,1.4164,0.198,6.076,4.8238,-0.3893,-2.2752,1.6257
geo020s09a0084v01,1.007934,1.136934,374,pa,2,pulmonic,labial,a,initial,s09,question,new,0.2273,2.3179,2.9156,2.6504,2.4673,-1.4493,-1.8319,-3.3595,-3.4131,2.4225,3.8733,-3.9366,-0.8589,-5.8319,2.672,2.0089,1.6357,3.1704,2.6146,-7.8331,2.4934,3.4779,4.4351,-2.1008
geo020s09a0085v02,0.887397,1.016397,375,pa,2,pulmonic,labial,a,initial,s09,answer,new,-3.7281,-4.0064,-3.3356,-2.6401,-1.9411,1.9092,2.878,0.6611,3.7284,5.6013,5.673,0.930099999999999,-3.0237,-5.3793,-4.3075,2.7207,2.6679,2.1441,0.5697,5.7771,-3.242,0.2603,2.4027,0.5977
geo020s09a0086v01,0.823314,0.952314,376,pa,2,pulmonic,labial,a,initial,s09,question,new,-7.5215,-0.623,-2.2275,2.335,1.2079,5.5127,2.5615,-7.6997,-10.9283,-3.72,0.954000000000001,10.5558,10.6617,11.2184,4.9914,-4.0282,-7.1748,-1.0297,-2.4602,-2.4441,-0.5096,1.9584,2.7734,-0.815
geo020s09a0089v01,0.618984,0.747984,378,p>e,2,ejective,labial,e,initial,s09,question,new,-3.9343,3.9951,13.3028,2.3228,-5.8435,-21.7602,-0.613199999999999,22.2632,18.3585,16.9739,4.4357,-4.2548,0.238500000000002,-8.6185,5.1989,3.9485,-4.2562,-4.5296,-4.2237,-20.7554,-4.2659,-10.8478,-10.0836,3.3482
geo020s09a0091v01,1.122755,1.251755,379,k>e,3,ejective,velar,e,initial,s09,question,new,4.3976,-1.1527,1.1336,-0.616,-0.9339,-1.7337,-4.3981,0.4101,-0.2449,-2.0571,-2.6355,1.9716,5.2293,2.2822,0.3729,4.7133,0.304399999999999,-2.131,-7.1078,-6.7495,-2.8205,-3.4113,-0.0767999999999986,7.0717
geo020s09a0093v01,1.04851,1.17751,380,k>a,3,ejective,velar,a,initial,s09,question,new,1.1378,-6.166,-2.5569,2.7331,4.6075,3.8665,0.0475999999999992,-0.3261,1.4633,-4.7988,-7.7884,-2.5283,-5.0397,-5.9258,-2.6335,0.6815,2.8258,0.0760000000000005,6.6077,6.8743,3.2124,3.9702,1.8088,-0.3741
geo020s09a0095v02,0.940491,1.069491,381,t>a,2,ejective,coronal,a,initial,s09,answer,new,3.9962,-1.1697,3.4802,-0.4141,-0.0219999999999994,-3.9133,2.9372,-1.728,-4.2872,3.4767,-6.2134,0.6922,-0.1759,-2.4936,3.7115,-0.1455,-1.128,-0.5126,4.7529,4.3954,0.00480000000000036,-0.114100000000001,-2.2438,-1.202
geo020s09a0096v01,0.934904,1.063904,382,t>a,2,ejective,coronal,a,initial,s09,question,new,6.2131,9.7426,-1.3739,12.6201,7.0957,3.4768,-6.6562,-10.4036,-4.9174,-1.3515,-9.7931,-4.6358,4.89,6.962,3.7518,4.6015,0.126200000000001,-0.4988,-8.8715,-6.6632,-4.5589,2.7322,-4.3568,0.935799999999999
geo020s09a0096v02,0.575756,0.704756,383,t>a,2,ejective,coronal,a,initial,s09,answer,echo,5.363,0.2716,-3.1342,3.3999,-4.3016,-3.1661,-6.1999,-14.697,1.5508,10.9942,10.2867,5.5248,0.1212,0.5224,4.4924,0.861800000000001,-3.1815,-4.2831,-3.8954,4.1437,-9.1267,0.3729,-0.2901,-1.4724
geo020s09a0097v01,1.364739,1.493739,384,p>e,3,ejective,labial,e,initial,s09,question,new,3.0769,4.6362,3.0687,5.1018,1.7891,-0.115200000000001,-1.0718,-4.283,4.4824,-0.2998,-3.6188,-0.3006,7.017,-0.586699999999999,-7.6568,-8.3555,0.1821,1.8104,-1.2573,-1.617,-0.155399999999999,-0.5656,4.3707,-3.869
geo020s09a0098v01,1.02612,1.15512,385,p>a,3,ejective,labial,a,initial,s09,question,new,2.8881,2.3953,6.1646,11.023,-5.6068,-7.7397,-4.1832,-6.0859,-0.9756,-8.9354,-3.9672,1.5511,-3.4474,1.7222,0.985199999999999,5.6759,8.8573,-3.319,0.9261,5.9965,5.2704,13.8007,12.0611,3.7639
geo020s09a0098v02,0.660179,0.789179,386,p>a,3,ejective,labial,a,initial,s09,answer,echo,-1.6541,-3.0881,-0.9965,2.3719,-1.3909,0.1734,-1.1556,4.7756,-3.4835,-3.2798,-1.2999,-0.4852,1.9634,1.6464,-0.5149,2.4717,-3.7619,-4.4103,0.6631,1.3037,0.3463,-0.5037,2.06,5.0101
geo020s09a0101v02,0.729134,0.858134,387,k>e,2,ejective,velar,e,initial,s09,answer,new,4.3965,5.3543,-0.504000000000001,-12.4694,-7.9915,-9.2447,1.1779,8.8808,13.9976,6.8049,0.462400000000001,-4.2405,-8.6038,-0.3385,4.8662,3.5879,-0.258100000000001,-2.4861,0.7536,-0.0693000000000001,-5.8511,-4.8178,-3.6684,0.2606
geo020s09a0102v01,0.887628,1.016628,388,k>e,2,ejective,velar,e,initial,s09,question,new,1.2655,2.9373,-6.0192,-6.593,-2.5602,2.4458,3.2977,3.6153,2.5941,-1.1371,-1.5938,-0.3499,-0.7446,-0.2816,-1.832,-7.4603,-3.6444,-0.962899999999999,-2.2993,0.113100000000001,4.3599,-1.6945,2.5557,3.639
geo020s09a0102v02,0.797902,0.926902,389,k>e,2,ejective,velar,e,initial,s09,answer,echo,-4.4086,-10.6466,-10.9462,-0.499599999999997,3.4039,7.3419,7.2551,8.1977,3.0667,-4.2241,-5.2284,-5.5022,-2.6041,-7.2559,-2.3478,1.736,1.2365,4.0863,7.0633,2.1223,4.3448,1.0622,-1.1425,4.5436
geo020s09a0105v01,1.149225,1.278225,390,pa,2,pulmonic,labial,a,initial,s09,question,new,-2.5085,-0.605800000000002,-1.3694,5.2443,4.8629,12.8102,11.3701,17.879,3.2322,-5.1433,1.4587,-16.2897,-7.3739,0.7442,-15.8787,1.6668,4.9685,16.076,6.0851,19.3532,-3.024,-28.7268,-22.9466,-33.7022
geo020s09a0105v02,0.722945,0.851945,391,te,3,pulmonic,coronal,e,initial,s09,answer,new,-1.4225,7.1994,2.7752,0.609900000000001,-5.1746,-5.0361,-3.6124,1.8401,3.7655,4.897,-5.167,-2.8525,-0.4171,-3.1234,0.5992,3.8941,7.0137,0.4102,-1.2069,-0.642099999999999,-2.3264,-2.5292,-4.4664,-11.9852
geo020s09a0106v01,1.209284,1.338284,392,te,3,pulmonic,coronal,e,initial,s09,question,new,0.508900000000001,4.1699,-6.0844,2.6609,5.9093,7.3925,6.7813,5.5361,2.1092,-2.6111,-2.1725,-2.0973,-8.5199,-2.6949,3.3523,6.6517,9.617,1.2404,2.2425,3.5272,-5.8181,-9.1786,-5.0024,-4.0151
geo020s09a0106v02,0.707595,0.836595,393,te,3,pulmonic,coronal,e,initial,s09,answer,echo,-1.2756,-2.9455,-1.5629,-11.2682,-3.478,1.993,2.1099,-1.936,3.6504,9.7306,2.5169,0.4148,-7.8829,-3.2407,3.8243,7.3539,3.758,7.5246,-1.0347,-0.7159,-10.0106,-11.0299,-0.7577,-4.2127
geo020s09a0107v01,0.94379,1.07279,394,p>a,2,ejective,labial,a,initial,s09,question,new,0.9773,-1.1567,1.4627,1.4425,0.5391,-0.597700000000001,2.7957,-5.8297,-1.8067,-2.6196,-1.9577,-3.8573,-3.4339,0.9374,2.9205,0.887600000000001,-0.862400000000001,1.6446,2.5053,-5.0327,-3.0736,1.249,6.6061,2.4639
geo020s09a0107v02,0.700306,0.829306,395,t>i,2,ejective,coronal,i,initial,s09,answer,new,-2.3915,-2.9119,-5.0836,0.8195,5.0542,8.7587,0.3525,3.2107,3.1189,0.471699999999998,-1.3952,-3.8081,2.0299,-0.00210000000000043,-0.5469,-3.0885,3.1833,-4.7003,-5.4979,-4.8673,2.8335,2.7339,-5.0197,-6.4036
geo020s09a0108v01,0.862472,0.991472,396,t>i,2,ejective,coronal,i,initial,s09,question,new,-30.6034,26.3169,-38.2029,-47.9287,-46.5273,5.6517,12.3161,35.1185,-0.3387,-12.7549,-19.3576,-11.6082,15.8107,2.6053,-14.6013,6.3797,32.5592,-19.9217,28.1602,3.7013,16.677,8.0549,-2.6585,-11.3328
geo020s09a0111v02,0.817518,0.946518,397,t>a,2,ejective,coronal,a,initial,s09,answer,new,3.6936,-3.6841,1.081,2.5081,-0.9133,1.0309,0.1019,3.5936,3.5576,3.3303,-3.8438,1.5596,-1.5259,-0.688,-7.7074,-2.5233,-3.4385,-3.1562,3.6285,1.254,7.336,8.5262,10.6055,-1.0371
geo020s09a0112v01,1.091449,1.220449,398,t>a,2,ejective,coronal,a,initial,s09,question,new,1.5303,-2.9098,-2.0565,2.6096,3.7838,-3.7187,-6.3285,-3.6643,4.0935,1.64,1.5047,-6.4225,-1.7697,-0.4944,-1.2336,-3.5631,1.2543,4.5392,1.8467,1.6375,4.0849,-1.3618,-9.1881,-2.8868
geo020s09a0112v02,0.829388,0.958388,399,t>a,2,ejective,coronal,a,initial,s09,answer,echo,-3.068,-3.3954,3.408,-1.0259,-2.4756,2.2831,-0.0313999999999997,-5.2524,-13.9689,-5.2204,5.3596,8.7896,11.2769,6.8125,-3.2541,-4.118,-3.9038,2.0334,2.344,-0.1184,-2.2025,-5.503,1.2402,3.0371
geo020s09a0113v01,0.853516,0.982516,400,p>i,3,ejective,labial,i,initial,s09,question,new,-1.9301,1.5732,-4.6989,-6.3077,-5.0133,5.6637,6.1245,3.3302,0.2039,5.1547,-1.6064,-8.6487,-6.2186,-4.2391,-2.7826,6.8348,6.5799,11.0521,7.2843,-1.527,-12.558,-4.7751,3.122,2.6803
geo020s09a0115v02,0.629835,0.758835,401,p>a,3,ejective,labial,a,initial,s09,answer,new,2.5068,-0.8004,-0.9808,-2.0089,-3.2545,-6.5002,-1.0312,-1.2859,4.5187,5.6526,2.0989,-3.2548,-0.950499999999999,5.0369,10.1026,7.7254,0.6981,-3.7298,-7.132,-1.3435,0.2825,0.1288,-4.9872,-0.3869
geo020s09a0116v01,0.858885,0.987885,402,p>a,3,ejective,labial,a,initial,s09,question,new,-24.1363,9.3471,2.8941,5.2315,-21.1531,33.7829,13.5255,6.1144,-7.4635,-22.9268,-11.7044,22.9781,24.4345,-5.2591,6.3896,2.8601,-17.9895,4.8793,-3.8606,7.831,12.198,-16.6585,1.4586,-0.0764999999999998
geo020s09a0116v02,0.555656,0.684656,403,p>a,3,ejective,labial,a,initial,s09,answer,echo,-14.6062,-3.6534,-10.1582,-0.988199999999999,6.0089,16.751,8.2663,6.3436,-2.5622,-3.1098,0.5062,-3.2219,-8.4382,1.9296,-6.2998,-2.1441,0.5726,1.6019,8.6092,-12.6264,-1.9894,8.1774,4.5677,-3.1901
